imei,slno,lon,lat
13,331,76.32358,10.01191
13,332,76.32372,10.01193
13,333,76.32385,10.01196
13,334,76.32397,10.01197
13,335,76.32412,10.01198
13,336,76.32422,10.01199
13,337,76.32436,10.01202
13,338,76.32443,10.01201
13,339,76.32454,10.01202
13,340,76.3248,10.01205
13,341,76.32499,10.01209
13,342,76.32511,10.01212
13,343,76.32546,10.01218
13,344,76.3258,10.01225
13,345,76.32595,10.01228
13,346,76.32628,10.01237
13,347,76.32664,10.01244
13,348,76.3269,10.01249
13,349,76.32716,10.01252
13,350,76.32726,10.01253
13,351,76.32744,10.01256
13,352,76.32767,10.01259
13,353,76.32796,10.01264
13,354,76.3281,10.01266
13,355,76.32822,10.01271
13,356,76.32844,10.0128
13,357,76.32903,10.013
13,358,76.32923,10.01307
13,359,76.32937,10.01312
13,360,76.32944,10.01314
13,361,76.32964,10.01319
13,362,76.32968,10.0132
13,363,76.32984,10.01325
13,364,76.33003,10.01329
13,365,76.33007,10.0133
13,366,76.33021,10.0133
13,367,76.33034,10.0133
13,368,76.33044,10.0133
13,369,76.33049,10.0133
13,370,76.33054,10.01331
13,371,76.33061,10.01331
13,372,76.33071,10.01332
13,373,76.33083,10.01333
13,374,76.33103,10.01338
13,375,76.33121,10.01342
13,376,76.33136,10.01346
13,377,76.33138,10.01347
13,378,76.33158,10.01354
13,379,76.33173,10.01361
13,380,76.33183,10.01365
13,381,76.33192,10.01369
13,382,76.3323,10.01383
13,383,76.33247,10.01389
13,384,76.33259,10.01392
13,385,76.33286,10.01402
13,386,76.33303,10.01407
13,387,76.33321,10.01412
13,388,76.33354,10.01423
13,389,76.33383,10.01434
13,390,76.334,10.01438
13,391,76.33407,10.0144
13,392,76.33416,10.01443
13,393,76.33424,10.01446
13,394,76.3343,10.01448
13,395,76.33493,10.01482
13,396,76.33533,10.01503
13,397,76.3356,10.01519
13,398,76.33567,10.01524
13,399,76.33575,10.0153
13,400,76.33612,10.01509
13,401,76.33618,10.01508
13,402,76.3362,10.01508
13,403,76.33623,10.01508
13,404,76.33626,10.01508
13,405,76.33632,10.01509
13,406,76.33638,10.0151
13,407,76.33647,10.01511
13,408,76.33656,10.01512
13,409,76.33683,10.01515
13,410,76.33697,10.01517
13,411,76.33703,10.01518
13,412,76.33709,10.01518
13,413,76.33716,10.01518
13,414,76.33721,10.01518
13,415,76.33738,10.01515
13,416,76.3375,10.01512
13,417,76.33781,10.01501
13,418,76.33813,10.01491
13,419,76.3382,10.0149
13,420,76.33832,10.01489
13,421,76.33839,10.01488
13,422,76.33847,10.01489
13,423,76.33856,10.0149
13,424,76.3386,10.01491
13,425,76.3387,10.01495
13,426,76.33884,10.01501
13,427,76.3389,10.01503
13,428,76.33898,10.01507
13,429,76.33928,10.01518
13,430,76.33993,10.01545
13,431,76.33996,10.01546
13,432,76.34021,10.01553
13,433,76.34051,10.01557
13,434,76.34128,10.01575
13,435,76.34147,10.01579
13,436,76.34154,10.01585
13,437,76.34162,10.01589
13,438,76.34171,10.01596
13,439,76.34178,10.01604
13,440,76.34188,10.01613
13,441,76.3418759,10.0161344
13,442,76.34195,10.01635
13,443,76.34203,10.01659
13,444,76.34207,10.01668
13,445,76.34213,10.01681
13,446,76.34221,10.01699
13,447,76.34227,10.01713
13,448,76.34237,10.01728
13,449,76.34239,10.01731
13,450,76.34249,10.01746
13,451,76.34254,10.01754
13,452,76.34259,10.01762
13,453,76.34264,10.01768
13,454,76.34279,10.01788
13,455,76.34287,10.01792
13,456,76.34293,10.01807
13,457,76.34298,10.01819
13,458,76.3429816,10.018188
13,459,76.34309,10.01817
13,460,76.3432,10.01817
13,461,76.34334,10.0182
13,462,76.34342,10.01823
13,463,76.3435,10.01826
13,464,76.34431,10.01858
13,465,76.3443082,10.0185772
13,466,76.34455,10.01843
13,467,76.34479,10.01825
13,468,76.34483,10.01821
13,469,76.34487,10.01816
13,470,76.34494,10.01806
13,471,76.3449449,10.01806
13,472,76.34504,10.01802
13,473,76.34511,10.018
13,474,76.34518,10.01799
13,475,76.34525,10.01799
13,476,76.34539,10.018
13,477,76.34548,10.01801
13,478,76.34557,10.01802
13,479,76.34566,10.01804
13,480,76.34629,10.01799
13,481,76.3467,10.01793
13,482,76.34721,10.01787
13,483,76.34764,10.01784
13,484,76.34815,10.01782
13,485,76.34886,10.01782
13,486,76.34959,10.01795
13,487,76.34976,10.01799
13,488,76.3497625,10.0179852
13,489,76.34987,10.01802
13,490,76.35101,10.01803
13,491,76.3510116,10.0180323
13,492,76.35108,10.01804
13,493,76.35148,10.01806
13,494,76.35165,10.01808
13,495,76.3519,10.01824
13,496,76.35204,10.01833
13,497,76.35214,10.01842
13,498,76.35246,10.01868
13,499,76.35283,10.01912
13,500,76.35306,10.01948
13,501,76.35308,10.01956
13,502,76.3531,10.01959
13,503,76.35311,10.01964
13,504,76.35312,10.01968
13,505,76.35313,10.01973
13,506,76.35314,10.01978
13,507,76.35314,10.01983
13,508,76.35314,10.01986
13,509,76.35314,10.01989
13,510,76.35313,10.01992
13,511,76.35312,10.02
13,512,76.3531,10.02005
13,513,76.35308,10.0201
13,514,76.35302,10.02025
13,515,76.35286,10.02057
13,516,76.35282,10.02065
13,517,76.35282,10.02066
13,518,76.35281,10.02071
13,519,76.35279,10.02078
13,520,76.35279,10.02085
13,521,76.35279,10.02093
13,522,76.3528,10.021
13,523,76.3528,10.02101
13,524,76.35281,10.02105
13,525,76.35286,10.02114
13,526,76.35287,10.02117
13,527,76.35289,10.0212
13,528,76.35291,10.02122
13,529,76.35292,10.02124
13,530,76.35293,10.02125
13,531,76.35295,10.02126
13,532,76.35297,10.02128
13,533,76.35351,10.02157
13,534,76.35363,10.02164
13,535,76.35373,10.02172
13,536,76.35384,10.02183
13,537,76.35392,10.02195
13,538,76.35405,10.02219
13,539,76.35407,10.02222
13,540,76.35414,10.02246
13,541,76.35418,10.02262
13,542,76.3542,10.02266
13,543,76.35422,10.0227
13,544,76.35425,10.02273
13,545,76.35427,10.02275
13,546,76.35429,10.02277
13,547,76.35432,10.02278
13,548,76.35434,10.02279
13,549,76.35439,10.0228
13,550,76.35445,10.0228
13,551,76.35488,10.02274
13,552,76.35492,10.02276
13,553,76.35498,10.0228
13,554,76.35503,10.02283
13,555,76.3551,10.0229
13,556,76.35519,10.02302
13,557,76.35565,10.0236
13,558,76.35594,10.02395
13,559,76.35601,10.02408
13,560,76.35607,10.02418
13,561,76.35654,10.02461
13,562,76.35657,10.02464
13,563,76.35665,10.02473
13,564,76.3569,10.02504
13,565,76.35719,10.02545
13,566,76.35722,10.02552
13,567,76.35727,10.02565
13,568,76.35731,10.02577
13,569,76.35731,10.02578
13,570,76.35734,10.02584
13,571,76.35737,10.02589
13,572,76.3574,10.02592
13,573,76.35742,10.02594
13,574,76.35743,10.02596
13,575,76.35761,10.02617
13,576,76.35776,10.02639
13,577,76.3578,10.02643
13,578,76.35788,10.02652
13,579,76.35798,10.0266
13,580,76.35822,10.02676
13,581,76.35841,10.02686
13,582,76.35859,10.02695
13,583,76.35878,10.02701
13,584,76.35897,10.02707
13,585,76.35914,10.02713
13,586,76.35931,10.02718
13,587,76.35934,10.02719
13,588,76.35954,10.02723
13,589,76.35958,10.02724
13,590,76.3598,10.02726
13,591,76.36001,10.02722
13,592,76.36027,10.02716
13,593,76.36066,10.02707
13,594,76.36084,10.02702
13,595,76.361,10.02696
13,596,76.36133,10.0268
13,597,76.36197,10.02653
13,598,76.36252,10.02623
13,599,76.36271,10.02612
13,600,76.36283,10.02604
13,601,76.36298,10.0259
13,602,76.3631,10.02578
13,603,76.36312,10.02576
13,604,76.36322,10.02568
13,605,76.36342,10.02555
13,606,76.36358,10.02545
13,607,76.36372,10.02538
13,608,76.36398,10.02528
13,609,76.36407,10.02527
13,610,76.36425,10.02526
13,611,76.36511,10.02523
13,612,76.36535,10.02521
13,613,76.36546,10.0252
13,614,76.36555,10.02519
13,615,76.36564,10.02519
13,616,76.36571,10.0252
13,617,76.36578,10.02521
13,618,76.36587,10.02522
13,619,76.366,10.02525
13,620,76.36609,10.02529
13,621,76.3662,10.02533
13,622,76.36631,10.02538
13,623,76.36634,10.02539
13,624,76.36646,10.02547
13,625,76.36688,10.02584
13,626,76.36709,10.02609
13,627,76.36716,10.02618
13,628,76.36722,10.02627
13,629,76.36735,10.02641
13,630,76.36746,10.02653
13,631,76.36756,10.0266
13,632,76.36761,10.02664
13,633,76.36766,10.02666
13,634,76.3677,10.02668
13,635,76.36771,10.02668
13,636,76.36777,10.0267
13,637,76.36781,10.0267
13,638,76.36784,10.02671
13,639,76.36789,10.02671
13,640,76.368,10.02669
13,641,76.36812,10.02668
13,642,76.36836,10.02665
13,643,76.36847,10.02664
13,644,76.36859,10.02663
13,645,76.36872,10.02665
13,646,76.3688,10.02666
13,647,76.36909,10.02669
13,648,76.36925,10.02672
13,649,76.36937,10.02673
13,650,76.36996,10.02677
13,651,76.37007,10.02678
13,652,76.37015,10.02681
13,653,76.37036,10.02734
13,654,76.37041,10.02756
13,655,76.37043,10.02793
13,656,76.37042,10.02802
13,657,76.37042,10.02819
13,658,76.3704,10.02847
13,659,76.37032,10.02887
13,660,76.37033,10.02913
13,661,76.37035,10.02964
13,662,76.37037,10.02982
13,663,76.37037,10.02984
13,664,76.37042,10.02998
13,665,76.37046,10.03006
13,666,76.37051,10.03019
13,667,76.37057,10.0303
13,668,76.37073,10.03046
13,669,76.37095,10.03059
13,670,76.37099,10.03061
13,671,76.37132,10.0307
13,672,76.37156,10.03072
13,673,76.37175,10.03073
13,674,76.37189,10.03074
13,675,76.37214,10.03069
13,676,76.3724,10.03059
13,677,76.37265,10.03053
13,678,76.37294,10.0305
13,679,76.37321,10.03051
13,680,76.37338,10.03051
13,681,76.37363,10.03051
13,682,76.37405,10.03052
13,683,76.37442,10.03053
13,684,76.37476,10.03056
13,685,76.37499,10.03059
13,686,76.37513,10.03059
13,687,76.3755,10.03061
13,688,76.37579,10.03063
13,689,76.3759,10.03064
13,690,76.37638,10.03069
13,691,76.37646,10.0307
13,692,76.37654,10.0307
13,693,76.37707,10.03069
13,694,76.37753,10.03069
13,695,76.37767,10.03067
13,696,76.37774,10.03065
13,697,76.37849,10.03054
13,698,76.37889,10.03049
13,699,76.37921,10.03046
13,700,76.37962,10.03042
13,701,76.38009,10.03036
13,702,76.38045,10.03032
13,703,76.38148,10.03016
13,704,76.38234,10.03
13,705,76.38312,10.02987
13,706,76.38392,10.02974
13,707,76.38457,10.02962
13,708,76.38559,10.02937
13,709,76.38645,10.02919
13,710,76.3867,10.02914
13,711,76.38683,10.02913
13,712,76.38686,10.02913
13,713,76.38701,10.02916
13,714,76.38716,10.02921
13,715,76.38733,10.02929
13,716,76.38743,10.02936
13,717,76.38753,10.02943
13,718,76.38768,10.02954
13,719,76.38785,10.02965
13,720,76.3879,10.02968
13,721,76.38799,10.02972
13,722,76.38812,10.02976
13,723,76.38823,10.02978
13,724,76.3883,10.02979
13,725,76.38838,10.02978
13,726,76.38845,10.02978
13,727,76.38856,10.02978
13,728,76.38925,10.02973
13,729,76.38932,10.02972
13,730,76.3894,10.02971
13,731,76.38949,10.0297
13,732,76.38956,10.02967
13,733,76.38964,10.02965
13,734,76.38984,10.02958
13,735,76.39023,10.02949
13,736,76.39049,10.02942
13,737,76.39071,10.02935
13,738,76.39079,10.02931
13,739,76.39088,10.02925
13,740,76.39102,10.02917
13,741,76.39117,10.02907
13,742,76.39141,10.0289
13,743,76.39156,10.02881
13,744,76.39166,10.02876
13,745,76.39178,10.02871
13,746,76.39206,10.02866
13,747,76.39229,10.02863
13,748,76.3926,10.02858
13,749,76.39266,10.02857
13,750,76.39277,10.02855
13,751,76.39288,10.02851
13,752,76.3933,10.02833
13,753,76.3933011,10.0283262
13,754,76.39339,10.02828
13,755,76.39332,10.02816
13,756,76.39328,10.0281
13,757,76.39324,10.02809
13,758,76.39321,10.02799
13,759,76.39318,10.02797
13,760,76.39314,10.02794
13,761,76.39311,10.02793
13,762,76.39306,10.02793
13,763,76.39295,10.02794
13,764,76.39278,10.02798
13,765,76.3925,10.02804
13,766,76.39237,10.02806
13,767,76.3923,10.02804
13,768,76.39227,10.028
13,769,76.39227,10.02794
13,770,76.39234,10.0279
13,771,76.39251,10.02784
13,772,76.39266,10.02779
13,773,76.39278,10.02773
13,774,76.39284,10.02768
13,775,76.39291,10.02756
13,776,76.39294,10.02745
13,777,76.393,10.02716
13,778,76.39309,10.02699
13,779,76.39313,10.02687
13,780,76.39325,10.02667
13,781,76.39339,10.02651
13,782,76.39339,10.02643
13,783,76.39337,10.02635
13,784,76.39329,10.02625
13,785,76.39316,10.02615
13,786,76.39307,10.02609
13,787,76.39285,10.02579
13,788,76.3928535,10.0257943
13,789,76.39211,10.026
13,790,76.3921094,10.0259979
14,1,76.2294857,10.1499409
14,2,76.22949,10.14982
14,3,76.22953,10.14962
14,4,76.22956,10.14927
14,5,76.22961,10.14892
14,6,76.22962,10.14886
14,7,76.22962,10.14883
14,8,76.2296237,10.1488262
14,9,76.22964,10.14883
14,10,76.23016,10.14891
14,11,76.23038,10.14893
14,12,76.23067,10.14896
14,13,76.2316,10.14901
14,14,76.23169,10.14902
14,15,76.23174,10.14902
14,16,76.23196,10.14903
14,17,76.23217,10.14904
14,18,76.23274,10.14907
14,19,76.23339,10.14911
14,20,76.23361,10.14912
14,21,76.2336081,10.1491202
14,22,76.23361,10.14867
14,23,76.23356,10.14824
14,24,76.23358,10.14807
14,25,76.23358,10.14773
14,26,76.2336,10.14732
14,27,76.23361,10.14705
14,28,76.23365,10.14618
14,29,76.23392,10.14616
14,30,76.23452,10.14617
14,31,76.23525,10.14614
14,32,76.2352493,10.1461404
14,33,76.23529,10.14586
14,34,76.23533,10.14546
14,35,76.23534,10.14528
14,36,76.23533,10.14521
14,37,76.23525,10.14514
14,38,76.2352501,10.145142
14,39,76.23517,10.14488
14,40,76.23516,10.14472
14,41,76.23516,10.14466
14,42,76.23519,10.14461
14,43,76.23539,10.14445
14,44,76.2356,10.14415
14,45,76.23603,10.14366
14,46,76.23614,10.14355
14,47,76.23618,10.14348
14,48,76.23619,10.14344
14,49,76.23624,10.14331
14,50,76.23639,10.14282
14,51,76.23652,10.14251
14,52,76.23656,10.14242
14,53,76.23662,10.14225
14,54,76.23665,10.14214
14,55,76.23667,10.14208
14,56,76.23671,10.14191
14,57,76.23678,10.14159
14,58,76.23678,10.14155
14,59,76.23679,10.14149
14,60,76.236786,10.141492
14,61,76.23682,10.14139
14,62,76.23688,10.14126
14,63,76.23692,10.14117
14,64,76.23698,10.14104
14,65,76.23727,10.14047
14,66,76.23732,10.14032
14,67,76.23733,10.14027
14,68,76.23746,10.13983
14,69,76.23747,10.13979
14,70,76.23751,10.13963
14,71,76.23752,10.13954
14,72,76.23751,10.13937
14,73,76.23751,10.13917
14,74,76.23752,10.13906
14,75,76.23753,10.139
14,76,76.23756,10.13893
14,77,76.23768,10.13858
14,78,76.2377,10.13853
14,79,76.23783,10.13818
14,80,76.23791,10.13798
14,81,76.23799,10.13783
14,82,76.23809,10.1377
14,83,76.23819,10.13754
14,84,76.23825,10.13746
14,85,76.2384,10.13722
14,86,76.23849,10.13708
14,87,76.23856,10.13694
14,88,76.2386,10.13687
14,89,76.23865,10.13678
14,90,76.2388,10.13651
14,91,76.2389,10.13631
14,92,76.23898,10.13613
14,93,76.23905,10.13599
14,94,76.23908,10.13593
14,95,76.2392,10.1357
14,96,76.23934,10.1354
14,97,76.23956,10.13498
14,98,76.23977,10.13459
14,99,76.24005,10.13409
14,100,76.24023,10.13378
14,101,76.24038,10.13351
14,102,76.24056,10.13318
14,103,76.2407,10.13293
14,104,76.24095,10.13249
14,105,76.24097,10.13245
14,106,76.24106,10.13226
14,107,76.2413,10.13179
14,108,76.24153,10.13134
14,109,76.24162,10.13116
14,110,76.24181,10.13082
14,111,76.24193,10.1306
14,112,76.24206,10.13035
14,113,76.24207,10.13032
14,114,76.24221,10.13002
14,115,76.24247,10.12942
14,116,76.24266,10.12897
14,117,76.24281,10.12857
14,118,76.2429,10.12832
14,119,76.243,10.12802
14,120,76.24304,10.12786
14,121,76.24308,10.12777
14,122,76.24313,10.12767
14,123,76.24321,10.12757
14,124,76.2433,10.12743
14,125,76.24337,10.12733
14,126,76.24339,10.12731
14,127,76.24343,10.12722
14,128,76.24343,10.12721
14,129,76.24348,10.12711
14,130,76.24352,10.12698
14,131,76.24359,10.12675
14,132,76.24359,10.12674
14,133,76.24369,10.12642
14,134,76.24383,10.12593
14,135,76.24392,10.12562
14,136,76.24398,10.12544
14,137,76.24399,10.12538
14,138,76.24409,10.12509
14,139,76.24414,10.12497
14,140,76.2442,10.12484
14,141,76.24424,10.12477
14,142,76.24426,10.12474
14,143,76.24434,10.12459
14,144,76.2446,10.12421
14,145,76.24476,10.12394
14,146,76.24484,10.12381
14,147,76.24502,10.1235
14,148,76.2453,10.12297
14,149,76.24556,10.12309
14,150,76.24568,10.12319
14,151,76.24579,10.12326
14,152,76.24592,10.12332
14,153,76.24607,10.12339
14,154,76.2463,10.12347
14,155,76.2465,10.12353
14,156,76.24669,10.1236
14,157,76.24693,10.12368
14,158,76.24718,10.12375
14,159,76.24732,10.12378
14,160,76.24752,10.12384
14,161,76.2478,10.12391
14,162,76.24842,10.12406
14,163,76.24894,10.1242
14,164,76.24952,10.12432
14,165,76.24986,10.12439
14,166,76.24993,10.12438
14,167,76.25013,10.12443
14,168,76.25025,10.12445
14,169,76.25034,10.12446
14,170,76.25048,10.12446
14,171,76.25059,10.12445
14,172,76.25077,10.12444
14,173,76.25098,10.1244
14,174,76.2511,10.12436
14,175,76.2513,10.1243
14,176,76.25152,10.12423
14,177,76.25178,10.12412
14,178,76.2519,10.12406
14,179,76.25197,10.12403
14,180,76.25227,10.1239
14,181,76.25268,10.12374
14,182,76.25279,10.1237
14,183,76.25292,10.12369
14,184,76.25318,10.12366
14,185,76.25332,10.12364
14,186,76.2534,10.12362
14,187,76.25345,10.1236
14,188,76.2535,10.12358
14,189,76.25354,10.12355
14,190,76.25359,10.1235
14,191,76.25366,10.12342
14,192,76.25388,10.12316
14,193,76.25395,10.12308
14,194,76.25402,10.123
14,195,76.25425,10.12274
14,196,76.25435,10.12263
14,197,76.25441,10.12257
14,198,76.25445,10.12252
14,199,76.25449,10.12245
14,200,76.25451,10.12241
14,201,76.25453,10.12234
14,202,76.25461,10.12208
14,203,76.25462,10.12205
14,204,76.25466,10.12196
14,205,76.25472,10.12179
14,206,76.25483,10.12152
14,207,76.25488,10.12143
14,208,76.25491,10.12133
14,209,76.25494,10.12124
14,210,76.25497,10.12112
14,211,76.25501,10.12096
14,212,76.25503,10.12082
14,213,76.25506,10.12069
14,214,76.25513,10.12034
14,215,76.25517,10.12023
14,216,76.25519,10.12019
14,217,76.25522,10.12016
14,218,76.25529,10.1201
14,219,76.25547,10.11997
14,220,76.25554,10.11992
14,221,76.25561,10.11984
14,222,76.25569,10.11974
14,223,76.25574,10.11967
14,224,76.25578,10.1196
14,225,76.2558,10.11958
14,226,76.25587,10.11947
14,227,76.25596,10.11928
14,228,76.25604,10.11909
14,229,76.25608,10.11896
14,230,76.25611,10.11886
14,231,76.25614,10.11874
14,232,76.25617,10.11858
14,233,76.25631,10.11802
14,234,76.25635,10.11787
14,235,76.2564,10.11773
14,236,76.25649,10.1175
14,237,76.25657,10.11737
14,238,76.25662,10.1173
14,239,76.25668,10.11724
14,240,76.25713,10.11695
14,241,76.25743,10.11675
14,242,76.25759,10.11667
14,243,76.25771,10.11663
14,244,76.25783,10.11658
14,245,76.25796,10.11654
14,246,76.25808,10.11648
14,247,76.25821,10.11641
14,248,76.25833,10.11633
14,249,76.25843,10.11624
14,250,76.2585,10.11614
14,251,76.25855,10.11605
14,252,76.25859,10.11599
14,253,76.25864,10.11591
14,254,76.25868,10.11583
14,255,76.25871,10.11576
14,256,76.25876,10.11567
14,257,76.25884,10.11554
14,258,76.25885,10.11552
14,259,76.25887,10.1155
14,260,76.25896,10.11537
14,261,76.25902,10.1153
14,262,76.25907,10.11523
14,263,76.25919,10.11509
14,264,76.25931,10.11495
14,265,76.25935,10.1149
14,266,76.25942,10.11481
14,267,76.25952,10.1147
14,268,76.25953,10.11467
14,269,76.25963,10.11454
14,270,76.25964,10.11452
14,271,76.25974,10.11437
14,272,76.25984,10.11421
14,273,76.25992,10.11402
14,274,76.25997,10.11392
14,275,76.26002,10.11379
14,276,76.26009,10.11356
14,277,76.26014,10.11338
14,278,76.2602,10.11309
14,279,76.26029,10.11269
14,280,76.2603,10.11261
14,281,76.26032,10.11251
14,282,76.26041,10.11208
14,283,76.26042,10.11204
14,284,76.26047,10.11167
14,285,76.26054,10.11138
14,286,76.26058,10.11119
14,287,76.26066,10.11087
14,288,76.26073,10.11066
14,289,76.26081,10.11043
14,290,76.26091,10.11015
14,291,76.26096,10.10993
14,292,76.26101,10.10967
14,293,76.26107,10.10947
14,294,76.26112,10.10934
14,295,76.26122,10.10911
14,296,76.26128,10.10898
14,297,76.26132,10.10889
14,298,76.26138,10.10871
14,299,76.26142,10.10857
14,300,76.26146,10.10839
14,301,76.26151,10.10817
14,302,76.26159,10.10792
14,303,76.26178,10.10736
14,304,76.26193,10.10689
14,305,76.26201,10.10664
14,306,76.26203,10.10659
14,307,76.26216,10.10626
14,308,76.26224,10.10607
14,309,76.26234,10.10589
14,310,76.26248,10.10566
14,311,76.26261,10.10548
14,312,76.26274,10.10531
14,313,76.26291,10.10511
14,314,76.26319,10.10476
14,315,76.26331,10.1046
14,316,76.26335,10.10453
14,317,76.26341,10.10443
14,318,76.26354,10.10416
14,319,76.26358,10.10395
14,320,76.2636,10.1038
14,321,76.2636,10.10366
14,322,76.2636,10.10358
14,323,76.26357,10.10346
14,324,76.2635,10.10314
14,325,76.26347,10.103
14,326,76.26346,10.10296
14,327,76.26344,10.10287
14,328,76.26343,10.10268
14,329,76.26343,10.10266
14,330,76.26343,10.10258
14,331,76.26344,10.1025
14,332,76.26345,10.10244
14,333,76.26349,10.10228
14,334,76.26361,10.10184
14,335,76.26362,10.10182
14,336,76.26368,10.10157
14,337,76.26376,10.1013
14,338,76.26386,10.1009
14,339,76.2639,10.10076
14,340,76.26392,10.1007
14,341,76.26399,10.10051
14,342,76.26403,10.10041
14,343,76.26405,10.10035
14,344,76.26417,10.10006
14,345,76.26425,10.09989
14,346,76.26439,10.09951
14,347,76.26444,10.09936
14,348,76.26445,10.09933
14,349,76.26454,10.09911
14,350,76.26471,10.09871
14,351,76.26485,10.09838
14,352,76.26488,10.09832
14,353,76.26502,10.09797
14,354,76.26508,10.0978
14,355,76.26513,10.0977
14,356,76.2652,10.09749
14,357,76.26524,10.09737
14,358,76.26531,10.09716
14,359,76.26531,10.09715
14,360,76.26538,10.0969
14,361,76.26543,10.09671
14,362,76.26554,10.09627
14,363,76.26556,10.09617
14,364,76.26561,10.09596
14,365,76.26562,10.09595
14,366,76.26565,10.09586
14,367,76.26567,10.09579
14,368,76.2657,10.09567
14,369,76.2657,10.09564
14,370,76.26571,10.09555
14,371,76.26574,10.09537
14,372,76.26576,10.09523
14,373,76.26579,10.09505
14,374,76.26581,10.09492
14,375,76.26583,10.09483
14,376,76.26587,10.09464
14,377,76.2659,10.09456
14,378,76.26593,10.09447
14,379,76.26596,10.09438
14,380,76.26601,10.09426
14,381,76.26606,10.09416
14,382,76.26617,10.09397
14,383,76.26627,10.09379
14,384,76.26631,10.09369
14,385,76.26636,10.09357
14,386,76.2664,10.09342
14,387,76.26642,10.09328
14,388,76.26643,10.09317
14,389,76.26645,10.09295
14,390,76.26646,10.09287
14,391,76.26648,10.09271
14,392,76.2665,10.09247
14,393,76.26653,10.09228
14,394,76.26658,10.0921
14,395,76.26669,10.09175
14,396,76.26675,10.09153
14,397,76.26681,10.09129
14,398,76.26687,10.09097
14,399,76.26688,10.09088
14,400,76.2669,10.09072
14,401,76.26693,10.09056
14,402,76.26698,10.09039
14,403,76.26701,10.0903
14,404,76.26702,10.09025
14,405,76.2671,10.09007
14,406,76.26713,10.09
14,407,76.26725,10.0897
14,408,76.26732,10.08955
14,409,76.26736,10.08947
14,410,76.26739,10.08941
14,411,76.26749,10.0892
14,412,76.26756,10.08905
14,413,76.26763,10.08886
14,414,76.2677,10.08868
14,415,76.26771,10.08866
14,416,76.26789,10.08809
14,417,76.26803,10.08762
14,418,76.26807,10.08746
14,419,76.26807,10.08745
14,420,76.26812,10.08729
14,421,76.26822,10.08705
14,422,76.26838,10.08666
14,423,76.26846,10.08648
14,424,76.26847,10.08646
14,425,76.26862,10.08618
14,426,76.2687,10.08602
14,427,76.26872,10.08597
14,428,76.26873,10.08594
14,429,76.26874,10.08591
14,430,76.26875,10.08588
14,431,76.26876,10.0858
14,432,76.26877,10.08571
14,433,76.26877,10.08566
14,434,76.26878,10.08555
14,435,76.26879,10.08545
14,436,76.26881,10.08533
14,437,76.26882,10.08532
14,438,76.2689,10.08499
14,439,76.26896,10.08482
14,440,76.26907,10.08455
14,441,76.2692,10.08428
14,442,76.2694,10.0839
14,443,76.26955,10.08365
14,444,76.2697,10.08342
14,445,76.26988,10.08318
14,446,76.26998,10.08304
14,447,76.27006,10.08293
14,448,76.2702,10.08275
14,449,76.27023,10.08271
14,450,76.27047,10.08247
14,451,76.27066,10.08229
14,452,76.27092,10.08205
14,453,76.27109,10.08191
14,454,76.27165,10.08142
14,455,76.27183,10.08127
14,456,76.27246,10.08073
14,457,76.27282,10.08044
14,458,76.27297,10.08029
14,459,76.27326,10.08006
14,460,76.27376,10.07963
14,461,76.27472,10.07876
14,462,76.27486,10.07866
14,463,76.27499,10.0786
14,464,76.27518,10.07844
14,465,76.27572,10.07801
14,466,76.27646,10.07733
14,467,76.2765,10.07729
14,468,76.2773,10.07654
14,469,76.27734,10.07648
14,470,76.27784,10.07606
14,471,76.27786,10.07604
14,472,76.27797,10.07595
14,473,76.27861,10.07539
14,474,76.27868,10.07529
14,475,76.27927,10.07479
14,476,76.28013,10.07406
14,477,76.2803,10.07391
14,478,76.28047,10.07376
14,479,76.28076,10.07353
14,480,76.28154,10.07284
14,481,76.28234,10.07211
14,482,76.28274,10.07175
14,483,76.28293,10.07158
14,484,76.28302,10.07151
14,485,76.28302,10.0715
14,486,76.28307,10.07146
14,487,76.28409,10.07055
14,488,76.28479,10.06993
14,489,76.28554,10.06922
14,490,76.28589,10.06887
14,491,76.28597,10.0688
14,492,76.28617,10.06861
14,493,76.28637,10.06839
14,494,76.28638,10.06837
14,495,76.28653,10.06821
14,496,76.28666,10.06802
14,497,76.28679,10.06781
14,498,76.28689,10.06762
14,499,76.28699,10.0674
14,500,76.28706,10.0672
14,501,76.28708,10.0671
14,502,76.2871,10.06703
14,503,76.28715,10.06681
14,504,76.28719,10.06656
14,505,76.28733,10.06567
14,506,76.28747,10.0648
14,507,76.28758,10.06407
14,508,76.28765,10.06375
14,509,76.28766,10.06373
14,510,76.28774,10.06339
14,511,76.28781,10.06318
14,512,76.28783,10.06312
14,513,76.28789,10.06296
14,514,76.28805,10.06258
14,515,76.28807,10.06253
14,516,76.28818,10.0623
14,517,76.28827,10.06219
14,518,76.28835,10.06204
14,519,76.28836,10.06201
14,520,76.2883578,10.0620139
14,521,76.28846,10.06189
14,522,76.28849,10.06187
14,523,76.28853,10.06185
14,524,76.28858,10.06183
14,525,76.28864,10.06181
14,526,76.28871,10.0618
14,527,76.28876,10.0618
14,528,76.2888,10.0618
14,529,76.28888,10.06181
14,530,76.28908,10.06183
14,531,76.28909,10.06183
14,532,76.2892,10.06189
14,533,76.29017,10.06238
14,534,76.29122,10.0628
14,535,76.29214,10.06314
14,536,76.29298,10.06346
14,537,76.29341,10.06362
14,538,76.29372,10.06375
